id	text	HS	TR	AG
2745	BJP leaders want #Rohingya refugees deported from #India due fear that they have been exploited by #Pakistan terror groups https://t.co/Gj0MeoAiIv @ucanindia @UNHumanRights @SC_Humanitarian @UnicefAsiaPac @Refugees @M_RSection @OpRohingya @voiceofrohingya @rohingyablogger https://t.co/gRgViH6o3u	1	0	0
2747	UK: Muslim immigration lawyer says “no harm” in 15-year-old girls getting married #SWRM https://t.co/d4NSqWoYKz	1	0	0
2754	@RituRathaur @madhukishwar @BDUTT What you are saying is also somewhat nonsense. 1st you yourself should come to your senses. See among the names missing is also of some of the family members of former President of India. Are they also illegal immigrants?	1	0	0
2755	The lying continues. Refugees pose no threat to 'Law &amp; Order'. The president's crimes and the inhumane actions of #ICE officers remain the focus of the American people. #AbolishICE #ImmigrantChildren #MuellerInvestigation #Impeach45 #Election2018 @ICEgov @SecNielsen @PressSec https://t.co/xNBor7iJyS	1	0	0
2763	As the @FIFAWorldCup final begins and @HNS_CFF is led by several keep in mind #refugee=#resiliency= #immigration  @USSoccer should take note! @Michele_Rocky68 @IIRGMU @ilctr @CabreraAngel https://t.co/Ty1Fk0e5rA	1	0	0
2764	The ghost, who Amethyst can't see but believes she can communicate and have sex with, has now returned with her to the UK and their relationship is progressing. Should we ask Roger Helmer and Farage to investigate this immigrant ghost?	1	0	0
2767	“We can’t go home”: What does peace mean for #Eritrea’s refugees? https://t.co/XdkJd7sBei	1	0	0
2770	Wouldn't a true  "refugee" be more concerned about the basic of food, water, shelter, etc?  Are these really... https://t.co/wS89hsJb1t	1	0	0
2774	@Refugees free English classes! and also Arabic &amp; Spanish classes (taught by migrants/refugees) cos integration &amp; learning goes both ways https://t.co/331bb2koZs	1	0	0
2778	This Monday St. Johns is hosting an Immigrant Stories film screening and panel with @bravenewfilms! Click the link below for info and to RSVP.   https://t.co/hoBDUkUcGd https://t.co/j9nfDxYCqK	1	0	0
2779	Japan is always operating under the premise that mass migration that can  radically transform the country's demographics is unacceptable. The Alt-Right main point is the norm for them. So Japan already has everything that the West needs!!But of course virtue signalling...	1	0	0
2781	@sunsetlover707 I agree with most of it. Regarding "occupying", this is the story of all countries in America, not only Canada but do acknowledge this issue and our past. But never forget, Canadians are one people. Natives, Syrian refugees, English, Fre	1	0	0
2785	IF FOR NO OTHER REASON, REMEMBER TRUMP’S ADMINISTRATION IS RESPONSIBLE FOR THIS ATROCITY AND VOTE STRAIGHT DEMOCRAT IN NOVEMBER! https://t.co/teqOjkvdus	1	0	0
2788	I'm over here looking at these #testshots turidinero did of me while co-creative directing… http://t.co/RX64IwLq1o	1	0	0
2789	US Border Patrol sets up surprise immigration checkpoint in Mainehttps://t.co/SMR8qyyvqd#EqualOpportunityDeporter #DeportTheIllegalCanadiansToo	1	0	0
2793	When getting #medical help is not an option, undocumented #migrant workers in #Malaysia chose death https://t.co/1q5pIhF1hV @heraldmalaysia @UNmigration @M_RSection @bobvitillo @ICMC_news @MigrantsMatter @IOMchief @UNHumanRights @malaysiandaily @staronline https://t.co/InGW9kulWU	1	0	0
2794	Central American governments hope to  halt illegal migration to US https://t.co/QDbg1Wuyao	1	0	0
2795	US Senate Calls On Julian Assange To Testify https://t.co/Qqy6GO6jm7 https://t.co/arrxfZVTdb	1	0	0
2804	Historically, refugee agencies have focused on meeting immediate relief needs. But what if we could do more? -John Barcanic #OneStepCloserWR	1	0	0
2808	Watch: Angela Merkel announces the invasion of another 10,000 migrants - Free Speech Time - https://t.co/PA2tf0mmld @ISupport_Israel	1	0	0
2810	There is no positive in putting children in cages, Lying to immigrants so they go home without their children, taking their children away from them. You want positive, just do the right things. https://t.co/AUMyn4PneN	1	0	0
2811	Tell him no one cares what the American people think at this point. https://t.co/0eknFL8en8	1	0	0
2812	We must continue lifting our voices for a moral and compassionate immigration system that does not criminalize asylum seekers or rip children from their families. #FamiliesBelongTogether. https://t.co/RTi4ML2hr5	1	0	0
2813	Despite Pakistan was created on religious basis, a large number of Indian Muslims showed their reluctance for Pakistan and stayed back to thenown home in India. The Muslim refugees from Northern India who... https://t.co/oS1HP9cNH5	1	0	0
2829	#Makassar refugees who have been 'locked down' for two days with no warning want President Joko Widodo to know that they are not a threat. We welcome him to Makassar.   About 2,000 adult and child refugees &amp;... https://t.co/JAtgYvanXv	1	0	0
2831	Greek paralympian scheme gives new hope to refugee children https://t.co/3viRafA2fA	1	0	0
2833	So was listening to a Roman Catholic who justified voting for Harper because Harper was a Christian So I thought to my self Harpers policies were anything but Christian and Harper is a Racist White Supremacist Thinking that this guy being a POC immigrant would be hated by Harper	1	0	0
2834	Thank you for the birthday wishes! And for everyone who donated to help the immigrant children a horrible limbo right now. I was lucky enough to spend the day with people I love, including my own children. Ty ❤❤❤	1	0	0
2835	Syrian refugees board buses at Lebanon border, begin their journey back home https://t.co/DcQ6Si08qM	1	0	0
2837	Immigrant Farmers Help Grow Organic Ag in Wisconsin and Beyond https://t.co/qUSIIuEy8a	1	0	0
2840	And what we should be talking with them about is how to add more #immigrants to the retail workforce at all levels. https://t.co/0AzakUiqKg	1	0	0
2841	World Relief is thrilled to be included in this list from @EveryActionHQ of 5 organizations to support for #WorldRefugeeDay. Check out the other organizations who are doing amazing work to stand with refugees. âž https://t.co/MKqt3wvlaL	1	0	0
2849	Let's see:  1 Million "refugees" (who will never go home) times 15 "relatives" each...  16 million more welfare cases in Germany!   #MerkelKinder  #Apocalypse https://t.co/JA6m4nBEYf	1	0	0
2851	“If this is your definition of journalism, then don’t be suprised when people call you a racially obsessed tabloid, with no ethics” https://t.co/WYAF4ZR3vt #StopFundingHate	1	0	0
2853	An honour to meet so many dedicated aid workers here. This is Mitun from @BRACworld who’d recently attended training on child protection provided by @theIRC. Building up specialist refugee protection expertise within national NGOs is part of our work here. #aidworks #rohingya https://t.co/s2byExUBss	1	0	0
2863	Its hard to get in Germany good workers. For these open jobs are waiting many refugees, which are more educated than the local people. https://t.co/TBVHjK3etI	1	0	0
2865	The US is in flagrant breach of the Refugee Convention, which states that countries cannot impose penalties on #refugees who illegally cross the border. Via @NPR https://t.co/aaAaCe8qZW	1	0	0
2867	The 2019 DHS Funding Bill  aka the "Smugglers' Relief Act" by  On immigration, whatever side you’re on, so is Kansas Rep. Kevin Yoder @RepKevinYoder because Money Matters to the career politicianshttps://t.co/B9z7PWsiuA https://t.co/Xk7zmyFyu3	1	0	0
2868	Why wasn't this addressed between 2009 and 2014?"The ACLU released a report, based on 30,000 pages of documents obtained through the Freedom of Information Act, that described hundreds of cases of abuse of immigrant children in US custody between 2009 and 2014." https://t.co/H4BjsDLCJ6	1	0	0
2872	The former criminal president of Georgia Sakaschwilli run as an illigal refugee into Ukraine. He gets help from Timoschenko/Ukraine. Jail? https://t.co/fPqf9I7JP0	1	0	0
2873	This #TeacherAppreciationWeek honor #immigrant  postsecondary teachers, who come from many countries and backgrounds,  bringing their expertise to educate tomorrow's American leaders. #fastfact @Cbsnews @NPR @washingtonpost  @UNITEDWEDREAM @HouseGOP @SenFeinstein @CabreraAngel https://t.co/LOqrUUFrOf	1	0	0
2876	For first time 'migrants land in Europe' says Italy https://t.co/EO0dyBBFSV	1	0	0
2879	Two #femalefounders launched @FoundersEmbassy to help international and immigrant entrepreneurs scale their companies https://t.co/sMLHshgkD5 #Ent4All #FacesofFounders	1	0	0
2880	#DonaldTrump has no idea what he is doing. How is it possible to be this clueless? #ImmigrationReform #Impeach45 #25thAmendmentNow @realDonaldTrump @PressSec @DeptofDefense @DHSgov @SecNielsen https://t.co/7tUdAfvLr3	1	0	0
2881	BJP leaders want #Rohingya refugees deported from #India due fear that they have been exploited by #Pakistan terror groups https://t.co/Gj0MeoAiIv @BJP4India @ReutersIndia @ndtv @abpnewstv @RisingKashmir @TheCitizen_in @IslamRohingya @VoiceRohingya @HRWBurma @ProtectRohingya	1	0	0
2883	#Nicaragua unrest: New refugee crisis unfolding in Latin America @AJENews  https://t.co/ekNRqYrFB6	1	0	0
2886	United Methodists fight separation of immigrant families https://t.co/Qn6BdvPkQc . . . #umc #church #news	1	0	0
2891	@MichaelAvenatti @publicjustice Why are YOU hiding YOUR recklessness w/ respect to YOUR Bankruptcy?You, if ANYONE should understand &amp; accept immigration laws have changed over time. Don't conflate the past with today.Follow the Law Pimp or get disbarr	1	0	0
2892	French NGO vows nothing will stop Aquarius migrant rescues https://t.co/9CO9urCitJ	1	0	0
2894	New York politician calls for jail time for Trump officials who separated immigrant families https://t.co/92YRJbFP1Z	1	0	0
2897	German government is solid despite fight over migration, says Merkel https://t.co/cfdtGbs0sd	1	0	0
2899	Most immigrants arrested by ICE have prior criminal convictions, a big change from 2009https://t.co/FYxrJsJdi2#EqualOpportunityDeporter#AllIllegalAliensAreLawbreakers#RespectTheRuleOfLaw	1	0	0
2908	Spotify knows I'm a poor immigrant, keeps giving me the Brexit ad lmao	1	0	0
2910	WOW! Look at the turnout for a bleeding heart protest in Rockland, Maine against a training session led by a state legislator known for his anti-Muslim migration views https://t.co/eWZVi1zBlU via @barenakedislam  Useful fool update...	1	0	0
2923	@EFALondon @HaringeyAR @HaringeyWelcome @migrantsorg @homesnotborders @noborderswomen @EDeportations @HousingActionSL @AntiRaids @migrantfa @MigrantConnect @XeniaWomen we’d â¤ï¸ ur opinion in our polls abt language courses &amp; groups u’d like to s	1	0	0
2926	#migrants #KeepFamiliesTogether #protests #Freedom #Democracy #IllegalImmigrants	1	0	0
2928	Congolese immigrant climbs The Statue of Liberty and then cusses out Ame... https://t.co/aWrctTN79X via @YouTube	1	0	0
2933	Germany inks deal with #Spain to return registered migrants https://t.co/HLnNifPxX4 https://t.co/eDCxCpnndm	1	0	0
2935	#ThereseOkoumou's #StatueofLiberty protest was remarkably effective in attracting international attention to #ImmigrantChildren. Inevitable overreaction by the #NYPD served to magnify the stunt's impact. #AbolishICE @NYPDnews https://t.co/f4A2GOmKpn	1	0	0
2940	@sliver_tulip @BayintNaung9 @Reuters @AFP @AP @ABC @BBCAsia @bbcburmese @ChannelNewsAsia @cnni @nytimes @antonioguterres Right, all those hundreds of thousands of people in the refugee camps have all those levers of power. If they did, #Myanmar would be f	1	0	0
2945	I’m ready to go rebuild my country, #Somali #refugee says https://t.co/G4XAcm0ZxN #WithRefugees #WorldRefugeeDay @refugeeaffairs @UNHCR_Kenya @tyrusmaina @imaana102 @RCKDirector @nyamoriv	1	0	0
2946	Are Acid Attacks the result of mass immigration? https://t.co/eduMdNLSqk via @YouTube	1	0	0
2951	Good Job @ICEgov and Thanks !  No Illegal think they can disregard are law no right to be in the U.S No Right to stay !  No Pack it Up!  #Immigration #Trump #MAGA #SendThemNHome https://t.co/tWZA0EiXhI	1	0	0
2953	Protesters oppose migrant evictions in Nantes https://t.co/VOke0zIP8y https://t.co/smt3dwduuM	1	0	0
2956	UN wants ‘˜immediate halt’ to separation of migrant families in US #Trumpadministration #UnitedNations... https://t.co/ZfQXIsZYsK https://t.co/huiI89eZim	1	0	0
2960	I’m watching Kim’s Convenience on Netflix and honestly the immigrant/first gen experience in America is so universal. We really could all link up and be in this together except literally every immigrant culture’s #1 rule is “stick with your own” lol	1	0	0
2962	The U.S is $21 Trillion in Debt We Cant afford to be Mexico and Central America's Welfare state  low skills. uneducated No English  wanting welfare, education Medicaid  on the U.S Taxpaers #Trump #MAGA #SendThemHome Red Hen #Immigration  https://t.co/GbFOywysWD via @dailycaller	1	0	0
2974	North Korea reportedly launches ballistic missile https://t.co/b5nFSqmcJs	1	0	0
2979	Judge says Trump team '100 percent' responsible for finding deported immigrant parents https://t.co/t8fO6y3J9N	1	0	0
2982	Obituary: Victoria Reilly, inspirational teacher who spent her early life as a refugee https://t.co/xeAFrnDQtp https://t.co/yJ0e8p2p6J	1	0	0
2984	This is horrendous https://t.co/kT6dHiVdFt	1	0	0
2985	21 trillion National Debt is a lot for supposedly greatest country on earth, keep supporting Planned Parenthood, you don't want US babies to be born with hundreds of dollars tags on their diapers good night Hollywood adopt more immigrants n refugees please @BarackObama Why not?	1	0	0
2986	@JDMartin_33 @rswittwer @DrEvans1784 @realDonaldTrump Wait, according to the @guardian @CNN @TheEconomist, Emmanuelle Macron won the World Cup himself and this is proof that mass migration/multicult works ðŸ˜‚ðŸ˜‰. Never mind that France is home to larges	1	0	0
2987	I'm A Legal Immigrant And I Didn't Drag My Son Across The Border Powerful Immigration Speech https://t.co/HqlppiJigw	1	0	0
2989	Legal Immigrant Explains His Story and Why President Trump is Right About Illegal Immigration https://t.co/Z14VFgJi01 via @GreatAmRepublic	1	0	0
